POLR2J	POLR1C
POLR2J	GIP
POLR2J	MED21
POLR2J	LMO2
POLR2J	FAM46A
POLR2J	SYDE1
POLR2J	PIH1D1
POLR2J	GPN2
POLR2J	ASB6
POLR2J	RPRD1B
POLR2J	KIF2B
TLK1	TLK2
TLK1	BATF3
TLK1	SPATA1
TLK1	ASF1A
TLK1	ASF1B
TLK2	CABIN1
TLK2	LHX6
TLK2	RPS27A
TLK2	ASF1A
TLK2	RFPL3
TLK2	EID3
TLK2	SPATA1
TLK2	IL1F6
TLK2	ASF1B
USP54	KIAA1683
USP54	SIRT6
USP54	VPS39
USP54	CLEC11A
USP54	P4HA2
USP54	OLFM2
USP54	CARD8
USP54	PDDC1
USP54	CRYL1
USP54	IL17RA
USP54	PRSS50
PRODH	HSPA2
PRODH	BRAP
PRODH	HSPA6
PRODH	HSPA8
PRODH	SLC23A3
PRODH	TUBA4A
ASCC3	HCCS
ASCC3	THBS3
ASCC3	ZNF263
ASCC3	ASCC2
ASCC3	ASCC1
ASCC3	ALKBH3
ASCC2	ASCC1
ASCC2	ALKBH3
ASCC2	TRIP4
ASCC1	FGG
ASCC1	TRIP4
ASCC1	IGHG1
ASCC1	IGHG2
ASCC1	C3
ASCC1	CPA4
ASCC1	PNMA2
ASCC1	IGLL5
ASCC1	ALKBH3
ASCC1	FGB
DDA1	MRPS11
DDA1	DCAF11
DDA1	WSB2
DDA1	DET1
DDA1	TRPC4AP
SOST	SORL1
SOST	AHCYL2
SOST	IMPDH1
SOST	PSMG2
SOST	PSMG3
SOST	GTF2I
SOST	HLA-DPB1
SOST	SIRT1
SOST	SPOP
SOST	PRMT6
SOST	HERC2
SOST	CSH2
SOST	LRP2
SOST	LRP6
SOST	LRP4
SOST	LRP5
SOST	SRRT
SOST	DCAF5
CCDC109A	TOR1AIP2
CCDC109A	ASPH
CCDC109A	ARMC6
CCDC109A	SLC22A6
CCDC109A	IRGC
CCDC109A	EDEM2
CCDC109A	SLC5A8
CCDC109A	SLC15A1
VBP1	CCDC101
VBP1	MST4
VBP1	C17orf79
VBP1	UBL7
VBP1	PHKB
VBP1	PDRG1
VBP1	DCAF5
VBP1	SUPT6H
VBP1	GNB2
CCDC109B	MRPL12
CCDC109B	TXNDC15
CCDC109B	FAF2
CCDC109B	ASPH
CCDC109B	SETDB1
FAM120B	FLCN
FAM120B	RFWD2
FAM120B	NXF2
FAM120B	GSTM3
FAM120B	IMPDH1
FAM120B	DOK2
FAM120C	P4HA3
FAM120A	PRMT8
FAM120A	HNRNPA1
FAM120A	RBM42
FAM120A	RBMX
FAM120A	CSN1S1
MAPK14	RECQL4
MAPK14	MYF6
MAPK14	MKNK2
MAPK14	MKNK1
MAPK14	C14orf43
MAPK14	PPIL2
MAPK14	GTSF1
MAPK14	PRKY
MAPK14	RICTOR
MAPK14	MAPKAPK3
MAPK14	IQGAP1
MAPK14	C20orf94
MAPK14	LCOR
MAPK14	USP47
MAPK14	DUSP9
MAPK14	OBSL1
MAPK14	DUSP7
MAPK14	FLYWCH2
MAPK14	ARL13B
MAPK14	HOXB9
MAPK14	FAM19A3
MAPK14	LIPG
MAPK14	HOXB6
MAPK14	LRRC1
MAPK14	HOXC10
MAPK14	DCUN1D5
MAPK14	GFER
MAPK14	CCDC8
MAPK14	DUSP16
MAPK14	TRMT1L
MAPK14	MAPKAPK2
MAPK14	MAP2K3
MAPK14	GPR156
MAPK14	ERF
MAPK14	KIF22
MAPK14	RHBDF1
MAPK14	MEF2D
MAPK14	CIZ1
MAPK14	RALB
MAPK15	CCT2
MAPK15	CCT3
MAPK10	CCT2
MAPK11	MAPKAPK3
MAPK12	MAPK13
MAPK12	PARP11
MAPK13	POTEF
SHKBP1	KCTD3
SHKBP1	UBE2M
SHKBP1	GLTP
SHKBP1	PCMT1
SHKBP1	FAM46A
SHKBP1	TNFAIP3
SHKBP1	P4HA2
SHKBP1	FHL3
SHKBP1	EPN3
SHKBP1	WDR83
SHKBP1	FEM1B
FZD2	LYPD6
FZD2	GPR114
FZD2	PTGIR
FZD2	TMPRSS12
FZD2	LAMP1
FZD2	MPPE1
FZD2	GPR21
FZD3	GPR114
FZD3	C19orf46
FZD3	VNN2
FZD3	ZBBX
FZD3	GPR21
FZD5	GPR21
FZD6	ZNRF4
FZD6	C19orf46
